Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
196,375.34,372.63,377.29,373.02,182.41,64.99,53.03,368.26,377.77,274.84,118.67,24.96,27.6,376.63
197,375.55,373.86,377.37,372.91,182.36,65.01,53.05,368.3,377.74,274.7,118.68,24.95,27.59,376.65
198,375.71,375.65,377.43,372.8,182.28,65.05,53.08,368.34,377.7,274.47,118.69,24.95,27.58,376.65
199,375.88,375.79,377.48,372.69,182.17,65.1,53.11,368.36,377.66,274.23,118.72,24.95,27.58,376.67
200,376.03,374.7,377.51,372.59,182.02,65.14,53.15,368.39,377.64,274.05,118.74,24.95,27.58,376.7
201,376.13,374.95,377.52,372.51,181.81,65.15,53.17,368.41,377.69,273.9,118.66,24.94,27.59,376.7
202,376.25,374.72,377.55,372.43,181.59,65.15,53.19,368.41,377.75,273.76,118.53,24.95,27.59,376.69
203,376.29,373.69,377.56,372.43,181.28,65.19,53.24,368.42,377.79,273.66,118.55,24.94,27.59,376.64
204,376.23,373.83,377.58,372.5,181.15,65.3,53.27,368.41,377.91,273.75,118.79,24.95,27.6,376.63
205,376.17,374.54,377.6,372.57,180.89,65.36,53.31,368.4,378.06,273.82,118.96,24.95,27.61,376.59
206,376.14,375.04,377.63,372.65,180.77,65.42,53.34,368.39,378.15,273.9,119.01,24.96,27.6,376.54
207,376.12,375.88,377.64,372.73,180.71,65.48,53.38,368.38,378.25,273.96,119.01,24.95,27.61,376.52
208,376.1,376.67,377.64,372.78,180.7,65.56,53.43,368.36,378.31,274.01,119.13,24.95,27.62,376.53
209,376.09,377.39,377.64,372.8,180.63,65.69,53.47,368.34,378.34,274.07,119.24,24.95,27.61,376.53
210,376.06,377.28,377.65,372.83,180.45,65.87,53.53,368.33,378.34,274.13,119.36,24.95,27.61,376.56
211,376.07,375.96,377.67,372.85,180.18,66.06,53.6,368.3,378.35,274.22,119.43,24.96,27.62,376.56
212,376.08,373.76,377.69,372.83,180.17,66.18,53.65,368.3,378.35,274.37,119.52,24.96,27.62,376.54
213,376.08,373.75,377.71,372.86,180.37,66.34,53.72,368.28,378.35,274.56,119.78,24.95,27.62,376.5
214,376.07,373.52,377.7,372.9,180.78,66.5,53.81,368.26,378.34,274.68,119.99,24.96,27.62,376.48
215,376.04,372.64,377.71,372.99,181.2,66.65,53.89,368.25,378.34,274.83,120.31,24.96,27.62,376.44
216,376,373.7,377.7,373.07,181.65,66.82,53.97,368.23,378.34,274.95,120.55,24.96,27.62,376.38
217,375.97,373.92,377.69,373.15,182.02,66.94,54.06,368.23,378.33,275.01,120.63,24.95,27.62,376.38
218,375.92,374.61,377.66,373.23,182.33,67.03,54.15,368.21,378.34,275.02,120.69,24.95,27.61,376.38
219,375.85,375.34,377.63,373.29,182.46,67.07,54.26,368.19,378.37,275.03,120.62,24.97,27.62,376.3
220,375.75,374.59,377.58,373.35,182.53,67.03,54.37,368.17,378.4,275.04,120.48,24.96,27.62,376.28
221,375.68,374.15,377.55,373.35,182.68,67,54.42,368.15,378.49,275.06,120.5,24.96,27.62,376.26
222,375.6,374.41,377.52,373.34,182.79,66.96,54.48,368.14,378.61,275.1,120.52,24.96,27.61,376.26
223,375.52,375.01,377.49,373.32,182.97,66.92,54.53,368.14,378.7,275.18,120.67,24.96,27.62,376.26
224,375.45,375.16,377.49,373.3,183.08,66.87,54.59,368.12,378.77,275.27,120.74,24.96,27.61,376.26
225,375.36,374.96,377.48,373.29,183.17,66.82,54.62,368.11,378.77,275.34,120.77,24.96,27.62,376.27
