Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
3295,320.93,325.54,335.77,347.67,356.09,372.92,382.57,396.29,421.2,441.07,420.94,0.1575,25900,100,0.98
3296,320.92,325.54,335.77,347.68,356.09,372.92,382.57,396.29,421.21,441.08,420.97,0.1575,25900,100,0.98
3297,320.93,325.54,335.77,347.68,356.1,372.93,382.59,396.3,421.22,441.1,421.0,0.1575,25900,100,0.98
3298,320.92,325.53,335.77,347.67,356.1,372.92,382.59,396.29,421.23,441.09,421.05,0.1575,25900,100,0.98
3299,320.92,325.53,335.78,347.68,356.1,372.94,382.6,396.31,421.24,441.1,421.1,0.1575,25900,100,0.98
3300,320.92,325.53,335.77,347.68,356.11,372.94,382.6,396.31,421.25,441.09,421.11,0.1575,25900,100,0.98
3301,320.91,325.52,335.78,347.67,356.11,372.93,382.61,396.31,421.26,441.09,421.14,0.1575,25900,100,0.98
3302,320.91,325.52,335.77,347.68,356.1,372.94,382.6,396.31,421.25,441.08,421.18,0.1575,25900,100,0.98
3303,320.9,325.52,335.76,347.67,356.1,372.94,382.6,396.32,421.25,441.07,421.22,0.1575,25900,100,0.98
3304,320.89,325.51,335.75,347.68,356.1,372.94,382.61,396.32,421.25,441.03,421.27,0.1575,25900,100,0.98
3305,320.89,325.5,335.75,347.68,356.11,372.96,382.61,396.34,421.25,441.01,421.33,0.1575,25900,100,0.98
3306,320.88,325.5,335.75,347.68,356.11,372.96,382.61,396.33,421.27,441.01,421.37,0.1575,25900,100,0.98
3307,320.88,325.5,335.74,347.67,356.11,372.95,382.62,396.33,421.26,441.02,421.39,0.1575,25900,100,0.98
3308,320.87,325.5,335.75,347.68,356.11,372.96,382.61,396.33,421.26,441.08,421.38,0.1575,25900,100,0.98
3309,320.88,325.5,335.74,347.68,356.11,372.97,382.63,396.35,421.28,441.14,421.36,0.1575,25900,100,0.98
3310,320.87,325.5,335.74,347.68,356.11,372.97,382.63,396.34,421.28,441.17,421.33,0.1575,25900,100,0.98
3311,320.86,325.49,335.73,347.69,356.11,372.97,382.62,396.34,421.28,441.17,421.31,0.1575,25900,100,0.98
3312,320.86,325.49,335.73,347.69,356.1,372.98,382.63,396.34,421.28,441.2,421.27,0.1575,25900,100,0.98
3313,320.86,325.49,335.73,347.69,356.11,372.98,382.63,396.35,421.29,441.2,421.25,0.1575,25900,100,0.98
3314,320.85,325.49,335.73,347.68,356.1,372.98,382.64,396.35,421.3,441.2,421.21,0.1575,25900,100,0.98
3315,320.85,325.49,335.72,347.69,356.11,372.98,382.64,396.36,421.3,441.22,421.16,0.1575,25900,100,0.98
3316,320.85,325.48,335.72,347.69,356.11,372.98,382.63,396.36,421.3,441.24,421.12,0.1575,25900,100,0.98
3317,320.84,325.48,335.72,347.69,356.1,372.99,382.64,396.37,421.31,441.27,421.04,0.1575,25900,100,0.98
3318,320.84,325.48,335.71,347.69,356.11,372.99,382.64,396.37,421.31,441.29,420.97,0.1575,25900,100,0.98
3319,320.83,325.47,335.72,347.69,356.12,372.99,382.64,396.38,421.3,441.28,420.93,0.1575,25900,100,0.98
3320,320.84,325.48,335.72,347.69,356.12,372.99,382.64,396.38,421.3,441.28,420.9,0.1575,25900,100,0.98
3321,320.82,325.48,335.71,347.69,356.12,372.99,382.66,396.39,421.29,441.27,420.85,0.1575,25900,100,0.98
3322,320.83,325.47,335.71,347.69,356.11,373.0,382.65,396.39,421.29,441.28,420.8,0.1575,25900,100,0.98
3323,320.83,325.47,335.71,347.69,356.12,373.0,382.66,396.39,421.28,441.3,420.76,0.1575,25900,100,0.98
3324,320.83,325.47,335.72,347.69,356.13,373.01,382.67,396.4,421.29,441.28,420.74,0.1575,25900,100,0.98
3325,320.82,325.46,335.71,347.7,356.13,373.02,382.67,396.41,421.28,441.28,420.7,0.1575,25900,100,0.98
3326,320.82,325.45,335.71,347.68,356.13,373.01,382.67,396.4,421.27,441.26,420.69,0.1575,25900,100,0.98
3327,320.81,325.44,335.7,347.69,356.12,373.02,382.68,396.41,421.27,441.26,420.69,0.1575,25900,100,0.98
3328,320.81,325.44,335.72,347.68,356.13,373.01,382.69,396.41,421.27,441.26,420.68,0.1575,25900,100,0.98
3329,320.81,325.43,335.71,347.68,356.14,373.02,382.7,396.41,421.26,441.25,420.64,0.1575,25900,100,0.98
3330,320.81,325.44,335.72,347.69,356.14,373.02,382.7,396.43,421.28,441.24,420.61,0.1575,25900,100,0.98
3331,320.81,325.43,335.71,347.69,356.13,373.02,382.71,396.43,421.27,441.23,420.56,0.1575,25900,100,0.98
3332,320.81,325.43,335.71,347.69,356.14,373.02,382.71,396.43,421.28,441.24,420.52,0.1575,25900,100,0.98
3333,320.81,325.42,335.72,347.69,356.14,373.03,382.71,396.44,421.28,441.24,420.52,0.1575,25900,100,0.98
3334,320.81,325.42,335.71,347.69,356.15,373.03,382.72,396.44,421.28,441.24,420.51,0.1575,25900,100,0.98
3335,320.81,325.43,335.72,347.69,356.15,373.03,382.73,396.44,421.28,441.23,420.53,0.1575,25900,100,0.98
3336,320.81,325.41,335.71,347.69,356.15,373.03,382.73,396.45,421.28,441.21,420.53,0.1575,25900,100,0.98
3337,320.81,325.42,335.7,347.67,356.16,373.03,382.74,396.45,421.29,441.19,420.57,0.1575,25900,100,0.98
3338,320.8,325.41,335.7,347.68,356.15,373.04,382.75,396.45,421.29,441.16,420.58,0.1575,25900,100,0.98
3339,320.8,325.41,335.7,347.67,356.16,373.04,382.74,396.45,421.29,441.16,420.59,0.1575,25900,100,0.98
3340,320.8,325.41,335.69,347.67,356.16,373.04,382.75,396.46,421.29,441.15,420.59,0.1575,25900,100,0.98
3341,320.8,325.41,335.7,347.67,356.16,373.05,382.76,396.46,421.3,441.15,420.59,0.1575,25900,100,0.98
3342,320.8,325.41,335.71,347.66,356.17,373.05,382.77,396.48,421.3,441.17,420.59,0.1575,25900,100,0.98
3343,320.8,325.4,335.69,347.67,356.16,373.05,382.78,396.48,421.3,441.17,420.58,0.1575,25900,100,0.98
3344,320.79,325.41,335.68,347.68,356.17,373.05,382.8,396.48,421.3,441.2,420.61,0.1575,25900,100,0.98
3345,320.79,325.41,335.69,347.68,356.17,373.06,382.8,396.49,421.32,441.24,420.64,0.1575,25900,100,0.98
3346,320.8,325.4,335.69,347.68,356.17,373.06,382.8,396.49,421.32,441.26,420.67,0.1575,25900,100,0.98
3347,320.8,325.4,335.7,347.69,356.17,373.08,382.8,396.5,421.31,441.31,420.69,0.1575,25900,100,0.98
3348,320.79,325.4,335.68,347.69,356.17,373.07,382.81,396.51,421.31,441.36,420.68,0.1575,25900,100,0.98
3349,320.79,325.4,335.7,347.69,356.18,373.07,382.82,396.5,421.33,441.37,420.7,0.1575,25900,100,0.98
3350,320.78,325.39,335.68,347.69,356.17,373.07,382.82,396.5,421.32,441.38,420.7,0.1575,25900,100,0.98
3351,320.78,325.39,335.68,347.69,356.18,373.07,382.82,396.5,421.32,441.38,420.71,0.1575,25900,100,0.98
3352,320.78,325.4,335.69,347.7,356.18,373.08,382.83,396.5,421.33,441.39,420.7,0.1575,25900,100,0.98
3353,320.78,325.4,335.7,347.7,356.19,373.08,382.85,396.5,421.34,441.36,420.68,0.1575,25900,100,0.98
3354,320.78,325.39,335.69,347.7,356.18,373.08,382.85,396.52,421.33,441.34,420.66,0.1575,25900,100,0.98
3355,320.78,325.39,335.68,347.7,356.18,373.07,382.85,396.52,421.34,441.31,420.67,0.1575,25900,100,0.98
3356,320.77,325.4,335.69,347.7,356.18,373.08,382.86,396.52,421.34,441.25,420.68,0.1575,25900,100,0.98
3357,320.77,325.39,335.67,347.7,356.17,373.08,382.85,396.52,421.34,441.21,420.71,0.1575,25900,100,0.98
3358,320.77,325.38,335.67,347.69,356.18,373.08,382.85,396.52,421.34,441.2,420.73,0.1575,25900,100,0.98
3359,320.76,325.38,335.67,347.7,356.18,373.08,382.86,396.53,421.36,441.2,420.74,0.1575,25900,100,0.98
3360,320.76,325.38,335.67,347.7,356.18,373.08,382.86,396.53,421.36,441.18,420.73,0.1575,25900,100,0.98
3361,320.76,325.38,335.66,347.69,356.18,373.08,382.86,396.53,421.37,441.16,420.73,0.1575,25900,100,0.98
3362,320.75,325.38,335.67,347.69,356.19,373.09,382.87,396.54,421.37,441.18,420.69,0.1575,25900,100,0.98
3363,320.75,325.38,335.66,347.68,356.19,373.1,382.88,396.54,421.38,441.19,420.59,0.1575,25900,100,0.98
3364,320.74,325.37,335.67,347.69,356.19,373.1,382.88,396.55,421.38,441.23,420.52,0.1575,25900,100,0.98
3365,320.75,325.38,335.68,347.7,356.21,373.11,382.89,396.55,421.39,441.24,420.46,0.1575,25900,100,0.98
3366,320.75,325.38,335.67,347.69,356.2,373.11,382.89,396.56,421.39,441.22,420.37,0.1575,25900,100,0.98
3367,320.75,325.37,335.67,347.69,356.2,373.11,382.89,396.57,421.38,441.19,420.32,0.1575,25900,100,0.98
3368,320.74,325.36,335.67,347.69,356.21,373.11,382.9,396.57,421.38,441.16,420.29,0.1575,25900,100,0.98
3369,320.73,325.37,335.67,347.7,356.21,373.11,382.9,396.58,421.38,441.13,420.29,0.1575,25900,100,0.98
3370,320.72,325.36,335.66,347.71,356.21,373.13,382.88,396.58,421.37,441.1,420.21,0.1575,25900,100,0.98
3371,320.7,325.36,335.67,347.71,356.21,373.13,382.88,396.59,421.36,441.11,420.12,0.1575,25900,100,0.98
3372,320.7,325.36,335.68,347.7,356.22,373.15,382.87,396.59,421.36,441.06,420.07,0.1575,25900,100,0.98
3373,320.7,325.35,335.67,347.7,356.21,373.15,382.87,396.6,421.36,441.01,420.04,0.1575,25900,100,0.98
3374,320.7,325.35,335.67,347.7,356.21,373.15,382.88,396.6,421.36,441.0,420.01,0.1575,25900,100,0.98
3375,320.69,325.34,335.66,347.7,356.21,373.15,382.88,396.6,421.36,440.99,419.99,0.1575,25900,100,0.98
3376,320.69,325.33,335.66,347.69,356.21,373.15,382.89,396.59,421.36,440.99,419.97,0.1575,25900,100,0.98
3377,320.68,325.32,335.65,347.69,356.22,373.16,382.89,396.6,421.36,441.04,419.96,0.1575,25900,100,0.98
3378,320.68,325.32,335.64,347.68,356.21,373.15,382.9,396.59,421.35,441.06,419.93,0.1575,25900,100,0.98
3379,320.69,325.33,335.64,347.67,356.21,373.15,382.9,396.59,421.35,441.07,419.94,0.1575,25900,100,0.98
3380,320.69,325.32,335.64,347.67,356.22,373.15,382.92,396.6,421.35,441.09,419.96,0.1575,25900,100,0.98
3381,320.69,325.32,335.64,347.68,356.22,373.14,382.94,396.61,421.35,441.13,419.96,0.1575,25900,100,0.98
3382,320.69,325.33,335.65,347.68,356.22,373.15,382.94,396.6,421.35,441.16,419.93,0.1575,25900,100,0.98
3383,320.69,325.32,335.63,347.69,356.23,373.14,382.94,396.61,421.34,441.2,419.88,0.1575,25900,100,0.98
3384,320.69,325.33,335.64,347.7,356.24,373.16,382.95,396.64,421.35,441.24,419.85,0.1575,25900,100,0.98
3385,320.67,325.31,335.63,347.71,356.23,373.16,382.95,396.64,421.33,441.26,419.83,0.1575,25900,100,0.98
3386,320.67,325.31,335.64,347.7,356.23,373.17,382.96,396.64,421.34,441.27,419.84,0.1575,25900,100,0.98
3387,320.67,325.32,335.63,347.7,356.23,373.16,382.95,396.64,421.34,441.3,419.85,0.1575,25900,100,0.98
3388,320.66,325.31,335.64,347.71,356.24,373.17,382.96,396.65,421.36,441.32,419.86,0.1575,25900,100,0.98
3389,320.66,325.31,335.63,347.71,356.25,373.18,382.95,396.66,421.35,441.35,419.86,0.1575,25900,100,0.98
3390,320.66,325.31,335.64,347.71,356.24,373.18,382.95,396.66,421.35,441.36,419.86,0.1575,25900,100,0.98
3391,320.66,325.31,335.64,347.72,356.24,373.18,382.97,396.67,421.36,441.35,419.89,0.1575,25900,100,0.98
3392,320.66,325.31,335.64,347.71,356.25,373.18,382.97,396.67,421.37,441.32,419.93,0.1575,25900,100,0.98
3393,320.66,325.31,335.64,347.72,356.26,373.19,382.97,396.67,421.37,441.3,419.97,0.1575,25900,100,0.98
3394,320.65,325.31,335.64,347.72,356.26,373.2,382.98,396.68,421.37,441.28,420.0,0.1575,25900,100,0.98
3395,320.64,325.3,335.63,347.72,356.25,373.2,382.98,396.69,421.37,441.26,420.01,0.1575,25900,100,0.98
3396,320.66,325.31,335.64,347.72,356.25,373.21,382.98,396.69,421.37,441.27,420.0,0.1575,25900,100,0.98
3397,320.65,325.31,335.63,347.72,356.26,373.21,382.99,396.69,421.39,441.28,419.97,0.1575,25900,100,0.98
3398,320.64,325.3,335.64,347.72,356.25,373.21,383.0,396.69,421.39,441.29,419.97,0.1575,25900,100,0.98
3399,320.65,325.3,335.63,347.72,356.25,373.21,383.0,396.68,421.4,441.31,419.98,0.1575,25900,100,0.98
3400,320.64,325.3,335.63,347.73,356.26,373.22,383.01,396.7,421.4,441.31,420.04,0.1575,25900,100,0.98
3401,320.63,325.29,335.63,347.73,356.26,373.23,383.0,396.7,421.41,441.29,420.07,0.1575,25900,100,0.98
3402,320.64,325.3,335.62,347.73,356.26,373.22,383.01,396.71,421.41,441.3,420.11,0.1575,25900,100,0.98
3403,320.62,325.29,335.62,347.73,356.27,373.23,383.02,396.7,421.41,441.29,420.14,0.1575,25900,100,0.98
3404,320.62,325.29,335.62,347.73,356.26,373.23,383.01,396.71,421.42,441.26,420.18,0.1575,25900,100,0.98
3405,320.64,325.29,335.63,347.72,356.27,373.23,383.03,396.71,421.42,441.25,420.19,0.1575,25900,100,0.98
3406,320.63,325.29,335.62,347.72,356.27,373.23,383.03,396.71,421.43,441.24,420.18,0.1575,25900,100,0.98
3407,320.62,325.27,335.61,347.73,356.27,373.23,383.02,396.71,421.42,441.23,420.17,0.1575,25900,100,0.98
3408,320.61,325.28,335.61,347.72,356.26,373.24,383.03,396.71,421.44,441.22,420.17,0.1575,25900,100,0.98
3409,320.61,325.28,335.61,347.72,356.28,373.24,383.03,396.71,421.43,441.19,420.14,0.1575,25900,100,0.98
3410,320.6,325.28,335.61,347.72,356.27,373.25,383.04,396.72,421.44,441.18,420.13,0.1575,25900,100,0.98
3411,320.6,325.27,335.62,347.73,356.28,373.25,383.04,396.72,421.44,441.15,420.13,0.1575,25900,100,0.98
3412,320.6,325.27,335.6,347.72,356.27,373.25,383.04,396.73,421.45,441.14,420.14,0.1575,25900,100,0.98
3413,320.6,325.28,335.61,347.72,356.27,373.25,383.05,396.74,421.45,441.15,420.13,0.1575,25900,100,0.98
3414,320.58,325.26,335.61,347.72,356.27,373.26,383.05,396.74,421.45,441.19,420.1,0.1575,25900,100,0.98
3415,320.58,325.26,335.6,347.72,356.27,373.26,383.05,396.74,421.45,441.21,420.0,0.1575,25900,100,0.98
3416,320.58,325.26,335.6,347.72,356.28,373.26,383.05,396.75,421.46,441.25,419.89,0.1575,25900,100,0.98
3417,320.59,325.27,335.61,347.73,356.29,373.27,383.07,396.75,421.46,441.25,419.84,0.1575,25900,100,0.98
3418,320.58,325.27,335.6,347.73,356.29,373.27,383.05,396.75,421.46,441.24,419.83,0.1575,25900,100,0.98
3419,320.57,325.26,335.6,347.73,356.28,373.28,383.06,396.76,421.46,441.24,419.83,0.1575,25900,100,0.98
3420,320.57,325.26,335.61,347.74,356.29,373.28,383.07,396.77,421.47,441.23,419.85,0.1575,25900,100,0.98
3421,320.57,325.26,335.6,347.73,356.29,373.28,383.06,396.76,421.45,441.26,419.86,0.1575,25900,100,0.98
3422,320.57,325.25,335.59,347.73,356.28,373.28,383.07,396.77,421.45,441.26,419.86,0.1575,25900,100,0.98
3423,320.57,325.25,335.59,347.72,356.28,373.27,383.07,396.76,421.46,441.26,419.87,0.1575,25900,100,0.98
3424,320.56,325.25,335.59,347.72,356.29,373.27,383.07,396.76,421.46,441.29,419.86,0.1575,25900,100,0.98
3425,320.57,325.25,335.6,347.71,356.3,373.28,383.08,396.78,421.47,441.31,419.82,0.1575,25900,100,0.98
3426,320.56,325.25,335.6,347.73,356.3,373.29,383.09,396.78,421.48,441.32,419.81,0.1575,25900,100,0.98
3427,320.55,325.24,335.59,347.72,356.29,373.29,383.09,396.78,421.47,441.32,419.78,0.1575,25900,100,0.98
3428,320.55,325.24,335.59,347.71,356.29,373.29,383.08,396.78,421.47,441.33,419.75,0.1575,25900,100,0.98
3429,320.55,325.23,335.57,347.72,356.28,373.29,383.09,396.79,421.46,441.31,419.73,0.1575,25900,100,0.98
3430,320.54,325.23,335.58,347.72,356.29,373.29,383.1,396.8,421.46,441.31,419.71,0.1575,25900,100,0.98
3431,320.54,325.24,335.59,347.72,356.29,373.29,383.11,396.8,421.47,441.31,419.69,0.1575,25900,100,0.98
3432,320.55,325.23,335.59,347.72,356.31,373.3,383.11,396.8,421.47,441.31,419.65,0.1575,25900,100,0.98
3433,320.54,325.24,335.59,347.73,356.3,373.31,383.11,396.82,421.47,441.34,419.6,0.1575,25900,100,0.98
3434,320.53,325.22,335.58,347.71,356.29,373.31,383.11,396.81,421.47,441.34,419.57,0.1575,25900,100,0.98
3435,320.53,325.22,335.58,347.72,356.3,373.32,383.12,396.83,421.46,441.35,419.55,0.1575,25900,100,0.98
3436,320.53,325.22,335.58,347.72,356.3,373.32,383.12,396.83,421.47,441.34,419.52,0.1575,25900,100,0.98
3437,320.52,325.23,335.58,347.72,356.3,373.32,383.11,396.83,421.46,441.32,419.49,0.1575,25900,100,0.98
3438,320.51,325.22,335.58,347.72,356.3,373.33,383.11,396.83,421.46,441.27,419.48,0.1575,25900,100,0.98
3439,320.5,325.22,335.58,347.72,356.3,373.32,383.1,396.82,421.47,441.23,419.48,0.1575,25900,100,0.98
3440,320.51,325.22,335.59,347.72,356.31,373.33,383.11,396.85,421.48,441.18,419.51,0.1575,25900,100,0.98
3441,320.5,325.21,335.58,347.72,356.3,373.34,383.11,396.84,421.48,441.11,419.53,0.1575,25900,100,0.98
3442,320.48,325.2,335.57,347.72,356.31,373.34,383.11,396.86,421.49,441.1,419.59,0.1575,25900,100,0.98
3443,320.48,325.2,335.57,347.72,356.31,373.35,383.11,396.86,421.5,441.11,419.65,0.1575,25900,100,0.98
3444,320.48,325.2,335.58,347.73,356.31,373.36,383.11,396.87,421.5,441.11,419.66,0.1575,25900,100,0.98
3445,320.48,325.2,335.58,347.72,356.31,373.36,383.11,396.86,421.51,441.07,419.69,0.1575,25900,100,0.98
3446,320.47,325.19,335.57,347.72,356.3,373.36,383.1,396.87,421.5,441.07,419.71,0.1575,25900,100,0.98
3447,320.47,325.18,335.57,347.72,356.3,373.37,383.11,396.87,421.52,441.08,419.75,0.1575,25900,100,0.98
3448,320.46,325.17,335.57,347.73,356.31,373.37,383.11,396.87,421.53,441.12,419.78,0.1575,25900,100,0.98
3449,320.46,325.18,335.56,347.73,356.31,373.37,383.12,396.87,421.53,441.16,419.75,0.1575,25900,100,0.98
3450,320.46,325.17,335.57,347.72,356.31,373.37,383.11,396.87,421.53,441.19,419.71,0.1575,25900,100,0.98
3451,320.45,325.18,335.56,347.72,356.31,373.38,383.12,396.87,421.54,441.22,419.64,0.1575,25900,100,0.98
3452,320.46,325.17,335.56,347.72,356.32,373.38,383.12,396.87,421.54,441.26,419.56,0.1575,25900,100,0.98
3453,320.46,325.17,335.55,347.73,356.31,373.38,383.13,396.87,421.54,441.28,419.5,0.1575,25900,100,0.98
3454,320.44,325.16,335.56,347.72,356.31,373.38,383.13,396.87,421.54,441.32,419.44,0.1575,25900,100,0.98
3455,320.44,325.17,335.55,347.72,356.3,373.39,383.14,396.88,421.54,441.36,419.39,0.1575,25900,100,0.98
3456,320.44,325.16,335.56,347.73,356.31,373.4,383.14,396.89,421.54,441.39,419.33,0.1575,25900,100,0.98
3457,320.44,325.17,335.56,347.72,356.31,373.4,383.13,396.88,421.54,441.38,419.26,0.1575,25900,100,0.98
3458,320.44,325.16,335.55,347.71,356.3,373.4,383.14,396.88,421.53,441.38,419.18,0.1575,25900,100,0.98
3459,320.43,325.16,335.55,347.73,356.31,373.4,383.15,396.9,421.54,441.38,419.16,0.1575,25900,100,0.98
3460,320.45,325.18,335.56,347.72,356.33,373.4,383.16,396.9,421.54,441.34,419.14,0.1575,25900,100,0.98
3461,320.45,325.17,335.56,347.73,356.32,373.41,383.16,396.9,421.53,441.29,419.14,0.1575,25900,100,0.98
3462,320.45,325.17,335.56,347.73,356.33,373.41,383.17,396.91,421.53,441.27,419.16,0.1575,25900,100,0.98
3463,320.45,325.16,335.55,347.72,356.33,373.42,383.17,396.92,421.52,441.24,419.18,0.1575,25900,100,0.98
3464,320.44,325.15,335.55,347.73,356.33,373.42,383.17,396.92,421.51,441.21,419.19,0.1575,25900,100,0.98
3465,320.43,325.16,335.55,347.72,356.34,373.43,383.17,396.92,421.52,441.2,419.21,0.1575,25900,100,0.98
3466,320.44,325.17,335.55,347.72,356.34,373.41,383.18,396.92,421.52,441.21,419.22,0.1575,25900,100,0.98
3467,320.44,325.17,335.55,347.74,356.34,373.43,383.18,396.93,421.52,441.24,419.21,0.1575,25900,100,0.98
3468,320.44,325.17,335.55,347.73,356.34,373.43,383.19,396.93,421.52,441.22,419.21,0.1575,25900,100,0.98
3469,320.44,325.17,335.55,347.73,356.35,373.43,383.19,396.94,421.53,441.18,419.26,0.1575,25900,100,0.98
3470,320.43,325.16,335.55,347.73,356.34,373.42,383.19,396.94,421.53,441.13,419.35,0.1575,25900,100,0.98
3471,320.43,325.16,335.54,347.73,356.34,373.44,383.19,396.94,421.53,441.11,419.41,0.1575,25900,100,0.98
3472,320.43,325.15,335.54,347.73,356.34,373.43,383.2,396.94,421.53,441.09,419.46,0.1575,25900,100,0.98
3473,320.42,325.16,335.54,347.72,356.34,373.43,383.2,396.94,421.53,441.1,419.47,0.1575,25900,100,0.98
3474,320.42,325.16,335.54,347.72,356.35,373.43,383.2,396.95,421.54,441.13,419.44,0.1575,25900,100,0.98
3475,320.41,325.15,335.54,347.73,356.35,373.44,383.22,396.96,421.54,441.16,419.4,0.1575,25900,100,0.98
3476,320.41,325.15,335.53,347.73,356.35,373.43,383.22,396.96,421.55,441.19,419.34,0.1575,25900,100,0.98
3477,320.42,325.16,335.54,347.73,356.36,373.44,383.23,396.97,421.55,441.21,419.29,0.1575,25900,100,0.98
3478,320.41,325.16,335.54,347.73,356.35,373.44,383.23,396.96,421.54,441.22,419.19,0.1575,25900,100,0.98
3479,320.41,325.14,335.54,347.72,356.36,373.43,383.23,396.97,421.54,441.21,419.11,0.1575,25900,100,0.98
3480,320.4,325.15,335.54,347.73,356.35,373.45,383.22,396.98,421.53,441.2,419.07,0.1575,25900,100,0.98
3481,320.39,325.14,335.53,347.73,356.35,373.46,383.23,396.99,421.53,441.19,419.08,0.1575,25900,100,0.98
3482,320.39,325.14,335.53,347.73,356.36,373.45,383.24,396.99,421.52,441.18,419.08,0.1575,25900,100,0.98
3483,320.38,325.14,335.53,347.73,356.36,373.47,383.23,397.0,421.52,441.17,419.09,0.1575,25900,100,0.98
3484,320.39,325.13,335.53,347.73,356.36,373.47,383.23,397.0,421.52,441.18,419.09,0.1575,25900,100,0.98
3485,320.38,325.13,335.52,347.74,356.36,373.47,383.24,397.0,421.51,441.2,419.07,0.1575,25900,100,0.98
3486,320.38,325.13,335.53,347.74,356.36,373.48,383.24,396.99,421.52,441.2,419.05,0.1575,25900,100,0.98
3487,320.38,325.12,335.53,347.74,356.37,373.48,383.25,397.01,421.52,441.19,419.05,0.1575,25900,100,0.98
3488,320.37,325.11,335.52,347.74,356.36,373.48,383.24,397.0,421.52,441.17,419.1,0.1575,25900,100,0.98
3489,320.37,325.1,335.52,347.73,356.36,373.48,383.25,397.01,421.51,441.15,419.15,0.1575,25900,100,0.98
3490,320.37,325.1,335.52,347.74,356.37,373.49,383.25,397.02,421.53,441.14,419.21,0.1575,25900,100,0.98
3491,320.36,325.1,335.51,347.75,356.36,373.49,383.25,397.02,421.52,441.11,419.27,0.1575,25900,100,0.98
3492,320.34,325.07,335.5,347.74,356.35,373.5,383.25,397.03,421.52,441.11,419.34,0.1575,25900,100,0.98
3493,320.35,325.08,335.5,347.74,356.36,373.5,383.25,397.03,421.54,441.08,419.42,0.1575,25900,100,0.98
3494,320.35,325.08,335.51,347.74,356.37,373.5,383.26,397.03,421.56,441.05,419.5,0.1575,25900,100,0.98
3495,320.36,325.08,335.51,347.75,356.37,373.5,383.27,397.03,421.57,441.03,419.58,0.1575,25900,100,0.98
3496,320.35,325.08,335.51,347.74,356.38,373.51,383.28,397.04,421.57,441.0,419.69,0.1575,25900,100,0.98
3497,320.35,325.08,335.52,347.74,356.39,373.51,383.28,397.04,421.58,441.0,419.79,0.1575,25900,100,0.98
3498,320.34,325.08,335.51,347.74,356.38,373.52,383.29,397.05,421.58,441.0,419.84,0.1575,25900,100,0.98
3499,320.34,325.08,335.51,347.75,356.39,373.51,383.29,397.05,421.59,441.01,419.87,0.1575,25900,100,0.98
3500,320.34,325.07,335.5,347.74,356.38,373.51,383.29,397.05,421.61,441.04,419.89,0.1575,25900,100,0.98
3501,320.34,325.08,335.51,347.74,356.4,373.51,383.3,397.05,421.62,441.07,419.9,0.1575,25900,100,0.98
3502,320.34,325.08,335.51,347.75,356.39,373.53,383.3,397.06,421.63,441.1,419.91,0.1575,25900,100,0.98
3503,320.34,325.09,335.5,347.74,356.39,373.52,383.29,397.06,421.62,441.13,419.93,0.1575,25900,100,0.98
3504,320.33,325.08,335.5,347.75,356.4,373.52,383.3,397.06,421.63,441.13,419.97,0.1575,25900,100,0.98
